PlayerId,Year,Player,Pos,Age,Tm,G,GS,MP_old,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS_old,WS,WS_max,WS/48_old,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS 
Damian Lillard POR,2018,Damian Lillard,PG,27,POR,4,4,151,162,9.5,0.471,0.423,0.239,1.9,11.2,6.1,16.6,1.5,0,16.9,24.9,-0.2,0,0.1,-0.2,1.3,0.041,-0.062,-4.2,-0.4,-4.7,-0.1,25,71,0.352,9,30,0.3,16,41,0.39,0.415,15,17,0.882,3,15,18,19,5,0,16,8,74
Robin Lopez POR,2015,Robin Lopez,C,26,POR,5,5,367,117,11.6,0.702,0,0.533,8.2,12.2,10.2,4.1,0.4,2.8,21.3,9.2,0.2,0.1,0.8,0.3,0.8,0.103,0.11,-2.1,3.5,1.4,0.1,9,15,0.6,0,0,0,9,15,0.6,0.6,8,8,1,9,13,22,3,1,5,5,15,26
Kyle Lowry TOR,2015,Kyle Lowry,PG,28,TOR,4,4,271,131,8.1,0.396,0.404,0.193,5.7,13.8,9.5,23.8,1.9,0,16.3,25.3,-0.3,0,0.7,-0.3,0.7,0.13,-0.115,-4.7,0.7,-3.9,-0.1,18,57,0.316,5,23,0.217,13,34,0.382,0.36,8,11,0.727,7,15,22,19,5,0,12,18,49
Kyle Lowry TOR,2016,Kyle Lowry,PG,29,TOR,20,20,131,766,16.6,0.508,0.418,0.315,2.7,12.6,7.4,29.2,2.2,0.3,14.4,26.5,0.6,0.7,-0.3,1.2,0.7,-0.115,0.077,2.7,1,3.7,1.1,131,330,0.397,42,138,0.304,89,192,0.464,0.461,78,104,0.75,18,76,94,119,32,3,63,73,382
Kyle Lowry TOR,2017,Kyle Lowry,PG,30,TOR,8,8,766,300,15.7,0.586,0.409,0.355,1.2,8.8,5,26.5,2.1,1.2,13.7,19.5,0.4,0.3,1.2,0.7,1.2,0.077,0.116,2,0.5,2.5,0.3,43,93,0.462,13,38,0.342,30,55,0.545,0.532,27,33,0.818,3,22,25,47,12,4,17,26,126
Kyle Lowry TOR,2018,Kyle Lowry,PG,31,TOR,10,10,300,361,19.9,0.659,0.534,0.271,0.7,14.2,7.3,37,2.1,0,19,20.5,1.1,0,0.7,1.1,1.2,0.116,0.15,3.7,0.2,3.9,0.5,60,118,0.508,28,63,0.444,32,55,0.582,0.627,26,32,0.813,2,41,43,85,15,0,31,33,174
CJ McCollum POR,2015,CJ McCollum,SG,23,POR,5,1,24,166,16.1,0.584,0.343,0.194,0.6,12.5,6.5,2.4,1.9,0.4,7.6,21.7,0.3,0.1,-0.2,0.4,-0.2,-0.392,0.103,0,0.3,0.3,0.1,32,67,0.478,11,23,0.478,21,44,0.477,0.56,10,13,0.769,1,19,20,2,6,1,6,13,85
CJ McCollum POR,2016,CJ McCollum,SG,24,POR,11,11,166,442,14,0.518,0.294,0.234,1.6,7.9,4.6,14.2,1.1,0.9,8.4,22.9,0.5,0.1,0.4,0.6,0.4,0.103,0.062,-0.6,0.2,-0.5,0.2,84,197,0.426,20,58,0.345,64,139,0.46,0.477,37,46,0.804,7,33,40,36,10,5,20,30,225
CJ McCollum POR,2017,CJ McCollum,SG,25,POR,4,4,442,140,13,0.517,0.275,0.2,5.7,13.1,9.1,5.6,1.3,1.2,14.7,30.3,-0.2,0,0.6,-0.2,0.6,0.062,-0.054,-5,0.8,-4.2,-0.1,32,80,0.4,11,22,0.5,21,58,0.362,0.469,15,16,0.938,8,16,24,4,4,2,15,10,90
CJ McCollum POR,2018,CJ McCollum,SG,26,POR,4,4,140,155,19.6,0.61,0.338,0.169,0,6.2,2.9,15,1.6,0.5,9.8,25.3,0.4,0,-0.2,0.4,0.6,-0.054,0.111,2.1,-1.6,0.4,0.1,40,77,0.519,11,26,0.423,29,51,0.569,0.591,10,13,0.769,0,8,8,14,5,1,9,11,101
Paul Millsap ATL,2015,Paul Millsap,PF,29,ATL,16,15,267,566,16.4,0.499,0.234,0.373,6.8,19.5,13.1,16,2.3,2,12.3,22.3,0.4,0.9,0.9,1.3,0.9,0.154,0.108,-0.4,2.1,1.8,0.5,85,209,0.407,15,49,0.306,70,160,0.438,0.443,58,78,0.744,36,103,139,55,25,14,34,52,243
Paul Millsap ATL,2016,Paul Millsap,PF,30,ATL,10,10,566,365,17.6,0.518,0.241,0.401,8.7,18.6,13.8,12.5,1.8,5.7,13.9,23,0.2,0.6,1.3,0.8,1.3,0.108,0.109,-0.6,3.8,3.2,0.5,59,137,0.431,8,33,0.242,51,104,0.49,0.46,41,55,0.745,28,66,94,27,13,23,26,29,167
Paul Millsap ATL,2017,Paul Millsap,PF,31,ATL,6,6,365,219,21.3,0.597,0.172,0.535,4.6,24.1,14.3,21.5,2.2,1.5,15.8,28.1,0.3,0.4,0.8,0.7,1.3,0.109,0.162,2.3,3.2,5.5,0.4,50,99,0.505,3,17,0.176,47,82,0.573,0.52,43,53,0.811,9,47,56,26,10,4,23,19,146
Mike Muscala ATL,2015,Mike Muscala,PF,23,ATL,10,0,5,102,14.9,0.636,0.242,0,8.4,10.5,9.4,1.7,0.5,2.4,10.8,16.5,0.2,0.1,0.0,0.2,0.0,-0.441,0.114,-0.9,-2.3,-3.1,0,20,33,0.606,2,8,0.25,18,25,0.72,0.636,0,0,0,8,10,18,1,1,3,4,13,42
Mike Muscala ATL,2016,Mike Muscala,C,24,ATL,9,0,102,67,13.7,0.575,0.3,0.1,11.8,15.3,13.6,7.4,0,1.3,12.6,16,0.1,0,0.2,0.2,0.2,0.114,0.109,-0.5,-1.5,-2,0,10,20,0.5,2,6,0.333,8,14,0.571,0.55,2,2,1,7,10,17,3,0,1,3,6,24
Mike Muscala ATL,2017,Mike Muscala,C,25,ATL,6,0,67,81,6.2,0.395,0.222,0.444,8.3,13.9,11.1,3.4,0.6,3,4.4,11.8,0,0.1,0.2,0.1,0.2,0.109,0.055,-4.2,1.7,-2.5,0,5,18,0.278,0,4,0,5,14,0.357,0.278,7,8,0.875,6,10,16,2,1,3,1,12,17
Patrick Patterson TOR,2015,Patrick Patterson,PF,25,TOR,4,0,199,106,16.7,0.713,0.556,0.148,4,11.4,7.5,7.8,1.4,0,9.4,13.5,0.3,0,0.7,0.3,0.7,0.172,0.125,1.3,0.3,1.6,0.1,15,27,0.556,7,15,0.467,8,12,0.667,0.685,4,4,1,4,10,14,5,3,0,3,5,41
Patrick Patterson TOR,2016,Patrick Patterson,PF,26,TOR,20,9,106,583,10.1,0.519,0.515,0.191,5.6,10.5,7.9,6.8,0.6,1.4,10.9,13.2,0.5,0.3,0.3,0.7,0.7,0.125,0.061,-0.7,1.1,0.5,0.4,55,136,0.404,21,70,0.3,34,66,0.515,0.482,22,26,0.846,29,48,77,24,7,9,18,31,153
Patrick Patterson TOR,2017,Patrick Patterson,PF,27,TOR,10,1,583,185,7.9,0.44,0.722,0.167,0.7,12.3,6.5,15.9,2,1,13.4,11.3,-0.1,0.2,0.7,0.1,0.7,0.061,0.027,-2.8,1.7,-1,0,10,36,0.278,8,26,0.308,2,10,0.2,0.389,6,6,1,1,19,20,20,7,2,6,4,34
Mason Plumlee BRK,2015,Mason Plumlee,C,24,BRK,6,0,114,49,10.5,0.554,0,1.833,4.4,13.3,8.8,6.2,4.2,3.6,21.7,12.9,0,0.1,-0.1,0.1,-0.1,-0.039,0.072,-4.3,6.1,1.8,0,4,6,0.667,0,0,0,4,6,0.667,0.667,4,11,0.364,2,6,8,2,4,2,3,10,12
Otto Porter WAS,2015,Otto Porter,SF,21,WAS,10,0,6,331,14.1,0.514,0.364,0.239,8.1,17.8,13.1,8.4,1.8,0.5,5.8,13.8,0.5,0.5,0.0,1.0,0.0,-0.114,0.144,1.6,2,3.6,0.5,39,88,0.443,12,32,0.375,27,56,0.482,0.511,10,21,0.476,24,56,80,18,12,2,6,16,100
Otto Porter WAS,2018,Otto Porter,SF,24,WAS,5,5,428,158,12.9,0.562,0.293,0.195,0.8,18.1,9.4,7.2,1.9,2.7,6.3,13.3,0.1,0.1,1.5,0.3,1.5,0.166,0.078,-2.1,3.6,1.6,0.1,20,41,0.488,5,12,0.417,15,29,0.517,0.549,5,8,0.625,1,24,25,8,6,5,3,6,50
J.J. Redick LAC,2015,J.J. Redick,SG,30,LAC,14,14,351,540,10.2,0.59,0.547,0.217,0,5.8,2.9,6.5,0.9,0.8,12.8,16.3,0.5,0.1,0.7,0.5,0.7,0.095,0.047,0,-0.1,-0.1,0.3,70,161,0.435,35,88,0.398,35,73,0.479,0.543,33,35,0.943,0,30,30,24,10,5,26,36,208
J.J. Redick LAC,2016,J.J. Redick,SG,31,LAC,6,6,540,166,11.1,0.504,0.392,0.038,0.6,6.5,3.6,5.3,0.3,0.5,5.9,22.9,0,0.1,0.5,0.1,0.7,0.047,0.026,-0.3,-3.1,-3.3,-0.1,34,79,0.43,11,31,0.355,23,48,0.479,0.5,2,3,0.667,1,11,12,5,1,1,5,11,81
J.J. Redick LAC,2017,J.J. Redick,SG,32,LAC,7,7,166,206,4.8,0.544,0.52,0.4,0,7.6,3.7,4.4,0.5,0,18.1,16.8,-0.2,0.1,0.1,0.0,0.7,0.026,-0.01,-3.4,-0.1,-3.5,-0.1,19,50,0.38,9,26,0.346,10,24,0.417,0.47,17,20,0.85,0,12,12,6,2,0,13,17,64
Andre Roberson OKC,2017,Andre Roberson,SF,25,OKC,5,5,471,185,16.2,0.525,0.37,0.457,9.9,8,9,7.2,3.2,8.8,11.2,14.4,0.1,0.2,1.1,0.3,1.1,0.111,0.08,-1.8,6.1,4.3,0.3,24,46,0.522,7,17,0.412,17,29,0.586,0.598,3,21,0.143,18,13,31,9,12,17,7,15,58
Terrence Ross TOR,2015,Terrence Ross,SF,23,TOR,4,4,158,107,7.7,0.483,0.621,0,0,6.8,3.2,5.8,1.4,3.2,6.5,13,0,0,-0.3,0.0,-0.3,-0.096,-0.017,-4.2,1.8,-2.4,0,11,29,0.379,6,18,0.333,5,11,0.455,0.483,0,0,0,0,6,6,4,3,4,2,10,28
Terrence Ross TOR,2016,Terrence Ross,SF,24,TOR,20,0,107,335,10,0.493,0.538,0.168,1.4,10.7,5.7,5.8,2.1,1.3,11.1,19.9,-0.1,0.3,0.0,0.2,0.0,-0.017,0.023,-2.1,0.2,-1.9,0,46,119,0.387,21,64,0.328,25,55,0.455,0.475,13,20,0.65,4,28,32,11,13,5,16,28,126
Dennis Schroder ATL,2015,Dennis Schroder,PG,21,ATL,16,0,7,290,13.4,0.458,0.234,0.193,1.8,8.9,5.4,37.8,1.6,0,14.6,28.9,-0.2,0.2,0.0,0.1,0.0,0.314,0.009,-1.3,-2.8,-4.1,-0.2,56,145,0.386,8,34,0.235,48,111,0.432,0.414,24,28,0.857,5,24,29,62,9,0,27,28,144
Dennis Schroder ATL,2016,Dennis Schroder,PG,22,ATL,10,0,290,191,16.1,0.533,0.337,0.125,3.5,7,5.3,37.1,1.1,0.5,16.1,30.7,0.1,0.1,0.1,0.2,0.1,0.009,0.05,2.2,-3,-0.8,0.1,47,104,0.452,12,35,0.343,35,69,0.507,0.51,11,13,0.846,6,13,19,36,4,1,21,24,117
Dennis Schroder ATL,2017,Dennis Schroder,PG,23,ATL,6,6,191,211,22.6,0.586,0.364,0.336,2.1,5.3,3.7,40.1,1.4,0,7.3,27.4,0.8,0.2,0.2,1.0,0.2,0.05,0.226,7.9,-2.5,5.4,0.4,50,110,0.455,17,40,0.425,33,70,0.471,0.532,31,37,0.838,4,10,14,46,6,0,10,19,148
Kevin Seraphin WAS,2015,Kevin Seraphin,C,25,WAS,6,0,6,72,12.2,0.49,0,0.194,4.7,23.4,14.3,5,1.4,1.1,10.6,23.2,0,0.1,-0.1,0.1,-0.1,-0.654,0.059,-4.8,-0.6,-5.4,-0.1,15,31,0.484,0,0,0,15,31,0.484,0.484,3,6,0.5,3,16,19,2,2,1,4,10,33
Tony Snell CHI,2015,Tony Snell,SF,23,CHI,11,0,46,140,6.4,0.47,0.614,0.091,0.8,12.3,6.7,7,0,1.7,9.9,16.5,0,0.1,-0.1,0.1,-0.1,-0.073,0.032,-2.6,-1.9,-4.5,-0.1,15,44,0.341,9,27,0.333,6,17,0.353,0.443,4,4,1,1,16,17,6,0,3,5,13,43
Marreese Speights GSW,2015,Marreese Speights,C,27,GSW,10,0,68,67,13.2,0.381,0,0.357,13.2,20.9,17.1,10.4,3.1,3.6,7.6,35.2,-0.1,0.2,0.2,0.0,0.2,0.146,0.012,-6.5,0.3,-6.2,-0.1,14,42,0.333,0,0,0,14,42,0.333,0.333,9,15,0.6,8,13,21,4,4,3,4,14,37
Marreese Speights GSW,2016,Marreese Speights,C,28,GSW,24,0,67,201,14.2,0.509,0.364,0.263,8.2,17,12.7,9.5,0.7,3.2,13.2,33.1,-0.1,0.2,0.0,0.2,0.2,0.012,0.04,-2.5,-1.7,-4.2,-0.1,46,118,0.39,18,43,0.419,28,75,0.373,0.466,24,31,0.774,15,32,47,11,3,8,20,43,134
Garrett Temple WAS,2015,Garrett Temple,SG,28,WAS,4,0,9,26,1.5,0.368,0.5,1.333,4.3,8.1,6.3,5.3,3.9,0,24,21.3,-0.1,0,0.0,-0.1,0.0,0.111,-0.095,-6.4,0.8,-5.6,0,1,6,0.167,0,3,0,1,3,0.333,0.167,5,8,0.625,1,2,3,1,2,0,3,4,7
Hedo Turkoglu LAC,2015,Hedo Turkoglu,SF,35,LAC,11,0,41,55,2.9,0.294,0.765,0,1.9,11.3,6.7,9.8,3.5,1.6,10.5,15,-0.1,0.1,0.1,-0.1,0.1,0.137,-0.068,-5.2,2.4,-2.8,0,4,17,0.235,2,13,0.154,2,4,0.5,0.294,0,0,0,1,6,7,4,4,1,2,10,10
Beno Udrih MEM,2015,Beno Udrih,PG,32,MEM,10,0,115,175,14.8,0.485,0.219,0.164,2.5,10.3,6.3,21.2,1.5,0,4.9,21.5,0.2,0.1,0.1,0.3,0.1,0.034,0.09,0.8,-0.1,0.7,0.1,31,73,0.425,4,16,0.25,27,57,0.474,0.452,10,12,0.833,4,16,20,21,5,0,4,16,76
Jonas Valanciunas TOR,2015,Jonas Valanciunas,C,22,TOR,4,4,200,106,17.3,0.542,0,0.211,9.1,31.9,19.8,3.3,1,0.8,8.8,19.3,0.1,0,0.3,0.2,0.3,0.079,0.079,-5.1,-0.4,-5.5,-0.1,19,38,0.5,0,0,0,19,38,0.5,0.5,7,8,0.875,9,28,37,2,2,1,4,7,45
Jonas Valanciunas TOR,2016,Jonas Valanciunas,C,23,TOR,12,10,106,321,26.8,0.601,0,0.325,16.9,32.2,24.1,7,1.7,3.9,11.6,22.4,1,0.5,0.2,1.5,0.3,0.079,0.226,1.3,2.7,4,0.5,68,120,0.567,0,0,0,68,120,0.567,0.567,29,39,0.744,48,81,129,11,10,14,18,32,165
Jonas Valanciunas TOR,2017,Jonas Valanciunas,C,24,TOR,10,6,321,226,15.6,0.586,0.012,0.407,4.9,30.8,17.9,1.6,0.5,2.4,12,22.5,0.1,0.3,1.5,0.4,1.5,0.226,0.081,-5.3,-1.3,-6.6,-0.3,44,81,0.543,0,1,0,44,80,0.55,0.543,24,33,0.727,9,58,67,2,2,6,13,22,112
Jonas Valanciunas TOR,2018,Jonas Valanciunas,C,25,TOR,10,9,226,244,25.2,0.599,0.047,0.318,14.7,38.4,26.3,8.7,0.8,4.8,13.5,26.2,0.6,0.2,0.4,0.8,1.5,0.081,0.155,-2,2.3,0.3,0.1,58,107,0.542,2,5,0.4,56,102,0.549,0.551,28,34,0.824,30,75,105,12,4,15,19,22,146
Greivis Vasquez TOR,2015,Greivis Vasquez,PG,28,TOR,4,0,190,101,7.9,0.495,0.483,0.103,0,8.4,3.9,18.6,1,0,11.7,15.3,0,0,0.4,0.0,0.4,0.105,-0.009,-3.7,-1.1,-4.7,-0.1,11,29,0.379,5,14,0.357,6,15,0.4,0.466,3,3,1,0,7,7,12,2,0,4,15,30
John Wall WAS,2015,John Wall,PG,24,WAS,7,7,420,273,19.2,0.48,0.155,0.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25,0.4,0.4,0.6,0.8,0.6,0.067,0.138,1.6,1.2,2.8,0.3,43,110,0.391,3,17,0.176,40,93,0.43,0.405,33,39,0.846,5,28,33,83,10,10,27,13,122
John Wall WAS,2018,John Wall,PG,27,WAS,6,6,507,234,24.2,0.528,0.165,0.37,1.5,15.8,8.7,50.2,3,2.9,15.5,32.9,0.4,0.2,1.4,0.6,1.4,0.136,0.125,2.7,4.3,7.1,0.5,56,127,0.441,4,21,0.19,52,106,0.491,0.457,40,47,0.851,3,31,34,69,14,8,27,16,156
Martell Webster WAS,2015,Martell Webster,SF,28,WAS,1,0,195,4,11.1,0.5,0.5,0,0,0,0,0,0,0,0,22.2,0,0,0.3,0.0,0.3,0.077,0.032,-0.9,-6,-6.9,0,1,2,0.5,0,1,0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,2
Giannis Antetokounmpo MIL,2018,Giannis Antetokounmpo,PF,23,MIL,7,7,243,280,26.6,0.62,0.116,0.455,3.7,23.5,14.3,28.2,1.9,1.9,10.5,28.2,1,0.4,0.7,1.4,0.7,0.138,0.239,4.5,2.2,6.8,0.6,69,121,0.57,4,14,0.286,65,107,0.607,0.587,38,55,0.691,8,59,67,44,10,6,17,28,180
Trevor Ariza HOU,2016,Trevor Ariza,SF,30,HOU,5,5,655,181,1.8,0.313,0.549,0.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,-0.5,0.1,1.3,-0.4,1.3,0.098,-0.116,-8.3,4,-4.3,-0.1,13,51,0.255,4,28,0.143,9,23,0.391,0.294,3,4,0.75,7,14,21,4,13,1,12,16,33
Trevor Ariza HOU,2017,Trevor Ariza,SF,31,HOU,11,11,181,413,10.5,0.572,0.629,0.144,2.1,12.2,7.3,8.3,1.7,0.4,8,11.9,0.4,0.4,-0.4,0.9,1.3,-0.116,0.101,0.1,2,2.1,0.4,41,97,0.423,23,61,0.377,18,36,0.5,0.541,13,14,0.929,8,48,56,23,14,2,9,25,118
Trevor Ariza HOU,2018,Trevor Ariza,SF,32,HOU,17,17,413,582,7.6,0.488,0.655,0.223,1.7,10.8,6.2,5.5,1.6,0.3,6.1,12.5,0.1,0.5,0.9,0.6,1.3,0.101,0.049,-1.7,1,-0.7,0.2,50,139,0.36,26,91,0.286,24,48,0.5,0.453,23,31,0.742,9,56,65,22,19,2,10,44,149
Leandro Barbosa GSW,2016,Leandro Barbosa,SG,33,GSW,23,0,229,254,18.4,0.663,0.318,0.239,4.8,6.7,5.8,9.7,2.1,0.3,10.2,18.7,0.7,0.2,0.5,0.9,0.5,0.113,0.172,2.6,-0.5,2.1,0.3,51,88,0.58,11,28,0.393,40,60,0.667,0.642,16,21,0.762,11,16,27,15,11,1,11,24,129
Kent Bazemore ATL,2016,Kent Bazemore,SF,26,ATL,10,10,303,325,11.9,0.455,0.504,0.182,2.8,18.3,10.9,9.4,2.2,1.7,7.1,19.4,-0.1,0.5,0.5,0.3,0.5,0.072,0.049,-1.8,1.3,-0.5,0.1,44,121,0.364,16,61,0.262,28,60,0.467,0.43,15,22,0.682,8,58,66,19,15,6,10,14,119
Kent Bazemore ATL,2017,Kent Bazemore,SF,27,ATL,6,0,325,150,9.4,0.499,0.453,0.264,3,14.3,8.6,20.8,1.3,2.7,21.3,21.2,-0.2,0.2,0.3,0.0,0.5,0.049,0.007,-2.5,2,-0.5,0.1,21,53,0.396,7,24,0.292,14,29,0.483,0.462,10,14,0.714,4,19,23,20,4,5,16,15,59
Corey Brewer HOU,2016,Corey Brewer,SF,29,HOU,5,1,428,77,1.3,0.36,0.37,0.296,3.9,5.8,4.8,17.4,0,1.1,16.4,19.5,-0.2,0,0.3,-0.2,0.3,0.031,-0.123,-8.1,-0.6,-8.7,-0.1,7,27,0.259,1,10,0.1,6,17,0.353,0.278,7,8,0.875,3,4,7,8,0,1,6,13,22
Clint Capela HOU,2016,Clint Capela,C,21,HOU,5,0,127,43,13.4,0.357,0,0.556,18.5,31.3,24.5,7.5,3.4,4,21.1,13.6,-0.1,0.1,0.6,0.0,0.6,0.217,0.01,-7.5,6.9,-0.5,0,3,9,0.333,0,0,0,3,9,0.333,0.333,2,5,0.4,8,12,20,2,3,2,3,5,8
Clint Capela HOU,2017,Clint Capela,C,22,HOU,11,11,43,286,21.1,0.585,0.012,0.476,10.1,25.8,18.1,6.9,1.4,7.5,7.5,16.5,0.6,0.6,0.0,1.2,0.6,0.01,0.199,-1.4,5.6,4.2,0.4,46,82,0.561,0,1,0,46,81,0.568,0.561,24,39,0.615,26,70,96,12,8,28,8,28,116
Clint Capela HOU,2018,Clint Capela,C,23,HOU,17,17,286,520,24.1,0.642,0,0.382,12.8,29.4,21,7.1,1.4,6.1,8.2,15.8,1.6,0.9,1.2,2.6,1.2,0.199,0.238,0.6,4.8,5.4,1,95,144,0.66,0,0,0,95,144,0.66,0.66,26,55,0.473,61,136,197,22,14,36,15,38,216
Vince Carter MEM,2016,Vince Carter,SG,39,MEM,4,4,196,91,19.4,0.616,0.303,0.242,5.5,15,9.5,10.9,1.2,1,7.6,20,0.3,0,0.3,0.3,0.3,0.085,0.14,0.7,1.9,2.6,0.1,15,33,0.455,7,10,0.7,8,23,0.348,0.561,8,8,1,5,10,15,5,2,1,3,9,45
Vince Carter MEM,2017,Vince Carter,SF,40,MEM,6,6,91,195,8.1,0.61,0.476,0.167,2.6,10.6,6.6,7.6,0.6,0,18.2,14.2,0.1,-0.1,0.3,0.0,0.3,0.14,-0.001,-3.3,1.6,-1.7,0,20,42,0.476,8,20,0.4,12,22,0.545,0.571,7,7,1,4,16,20,9,2,0,10,15,55
Allen Crabbe POR,2016,Allen Crabbe,SG,23,POR,11,0,39,302,12.8,0.645,0.479,0.26,1.7,9.4,5.4,7.8,1.2,0.3,6.9,12.4,0.7,0.1,0.1,0.7,0.1,0.145,0.114,0.4,1.1,1.5,0.3,38,73,0.521,15,35,0.429,23,38,0.605,0.623,14,19,0.737,5,27,32,15,7,1,6,23,105
Allen Crabbe POR,2017,Allen Crabbe,SG,24,POR,4,0,302,92,3.7,0.434,0.542,0.125,0,14.9,6.9,3.4,0.5,0,3.8,11.9,-0.1,0,0.7,-0.1,0.7,0.114,-0.043,-6.8,2,-4.8,-0.1,9,24,0.375,3,13,0.231,6,11,0.545,0.438,1,3,0.333,0,12,12,2,1,0,1,9,22
Jae Crowder BOS,2016,Jae Crowder,SF,25,BOS,6,6,100,197,6.7,0.371,0.569,0.153,2.5,19.2,10.3,11,2.2,1.3,8.3,18.3,-0.4,0.4,0.3,0.0,0.3,0.154,-0.001,-3.6,1.8,-1.7,0,20,72,0.278,10,41,0.244,10,31,0.323,0.347,7,11,0.636,5,34,39,13,9,3,7,17,57
Jae Crowder BOS,2017,Jae Crowder,SF,26,BOS,18,18,197,596,14.5,0.554,0.44,0.24,3.8,19.3,11.3,12.4,1.6,0.9,5.1,17.7,0.9,0.4,0.0,1.3,0.3,-0.001,0.108,-0.4,1.2,0.7,0.4,87,200,0.435,31,88,0.352,56,112,0.5,0.513,40,48,0.833,20,95,115,48,19,6,12,52,245
Matthew Dellavedova CLE,2016,Matthew Dellavedova,PG,25,CLE,20,0,497,241,10.8,0.461,0.419,0.324,2,5.3,3.7,33.6,0.2,0.4,14.2,18.9,0.4,0.1,0.2,0.4,0.2,0.02,0.083,-1.3,-3.8,-5.2,-0.2,26,74,0.351,8,31,0.258,18,43,0.419,0.405,18,24,0.75,4,11,15,56,1,1,14,31,78
Raymond Felton DAL,2016,Raymond Felton,PG,31,DAL,5,4,36,172,13.6,0.508,0.203,0.159,1.3,14.9,7.8,24.2,1.8,0,14,23.1,0,-0.1,0.0,-0.1,0.0,-0.038,-0.04,-4.5,3.2,-1.2,0,32,69,0.464,4,14,0.286,28,55,0.509,0.493,7,11,0.636,2,21,23,23,6,0,12,14,75
JaMychal Green MEM,2016,JaMychal Green,PF,25,MEM,4,0,8,72,16.4,0.548,0.045,0.273,7,18.9,12,8.3,2.2,6.1,14,18.3,0,0,0.0,0.1,0.0,0.143,0.056,-4.8,6.6,1.7,0.1,12,22,0.545,0,1,0,12,21,0.571,0.545,3,6,0.5,5,10,15,3,3,5,4,12,27
JaMychal Green MEM,2017,JaMychal Green,PF,26,MEM,6,2,72,118,8.8,0.589,0.444,0.083,3.3,18.7,11,3,0,0,9.7,17.5,0.1,0,0.1,0.0,0.1,0.056,0.02,-4,-0.6,-4.6,-0.1,17,36,0.472,7,16,0.438,10,20,0.5,0.569,3,3,1,3,17,20,2,0,0,4,21,44
Kyrie Irving CLE,2016,Kyrie Irving,PG,23,CLE,21,21,464,774,24.4,0.574,0.274,0.208,2.3,7.1,4.7,23.5,2.5,1.6,9.4,30.4,2.6,0.8,2.0,3.4,2.0,0.209,0.21,4.7,0.1,4.8,1.3,201,423,0.475,51,116,0.44,150,307,0.489,0.535,77,88,0.875,15,47,62,98,36,13,48,46,530
Kyrie Irving CLE,2017,Kyrie Irving,PG,24,CLE,18,18,774,653,21.3,0.573,0.319,0.227,2.4,6.5,4.6,24.7,1.7,1,10.6,31.1,1.6,0.4,3.4,2.0,3.4,0.21,0.147,2.2,-1,1.2,0.5,173,370,0.468,44,118,0.373,129,252,0.512,0.527,76,84,0.905,13,38,51,95,23,8,48,38,466
Jonas Jerebko BOS,2016,Jonas Jerebko,PF,28,BOS,6,4,68,162,13.3,0.571,0.478,0.109,4.2,23.4,13.2,10.9,0.6,2.2,9.4,14.1,0.2,0.3,-0.1,0.5,-0.1,-0.073,0.138,-0.3,1.7,1.4,0.1,22,46,0.478,7,22,0.318,15,24,0.625,0.554,4,5,0.8,7,34,41,10,2,4,5,15,55
Jonas Jerebko BOS,2017,Jonas Jerebko,PF,29,BOS,12,0,162,128,15.1,0.623,0.484,0.258,6.2,20.8,13.3,13.8,2,2,14.8,14.4,0.2,0.1,0.5,0.3,0.5,0.138,0.127,-1.3,2.1,0.8,0.1,15,31,0.484,5,15,0.333,10,16,0.625,0.565,8,8,1,7,22,29,12,5,3,6,13,43
James Johnson TOR,2016,James Johnson,PF,28,TOR,10,0,12,98,9.5,0.57,0.36,0.12,3.5,15.6,9.2,10.6,1.6,0,21,15.8,0,0.1,-0.1,0.1,-0.1,-0.439,0.041,-2.8,0.6,-2.2,0,12,25,0.48,4,9,0.444,8,16,0.5,0.56,2,3,0.667,3,12,15,6,3,0,7,13,30
James Jones CLE,2016,James Jones,SF,35,CLE,12,0,311,55,-0.7,0.255,0.7,0.4,2.2,6.3,4.3,7.2,0,0,7.8,10.7,-0.1,0,0.6,-0.1,0.6,0.1,-0.079,-5.5,-1.5,-7,-0.1,2,10,0.2,1,7,0.143,1,3,0.333,0.25,1,4,0.25,1,3,4,3,0,0,1,3,6
James Jones CLE,2017,James Jones,SF,36,CLE,8,0,55,30,-5.3,0.2,0.6,0,4.1,11.1,7.8,0,0,0,28.6,10.4,-0.1,0,-0.1,-0.1,0.6,-0.079,-0.163,-10,-2.1,-12.1,-0.1,1,5,0.2,0,3,0,1,2,0.5,0.2,0,0,0,1,3,4,0,0,0,2,3,2
Chris Kaman POR,2016,Chris Kaman,C,33,POR,4,0,37,32,-1.2,0.389,0,0,6.3,19.8,12.8,5.7,3.1,0,25,32,-0.2,0,0.0,-0.2,0.0,0.056,-0.26,-14.1,0.2,-13.9,-0.1,7,18,0.389,0,0,0,7,18,0.389,0.389,0,0,0,2,6,8,1,2,0,6,10,14
