Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015,Chris Paul,PG,29,LAC,12,445,25.7,0.627,0.344,0.27,1.7,10.7,6.3,39.1,2.4,0.6,11,23.2,,2,0.3,2.3,0.248,,7.1,0.4,7.6,1.1
2015,Kendrick Perkins,C,30,CLE,8,33,3.8,0.403,0,1.25,6.8,23,15,0,0,7.7,24.4,22.5,,-0.1,0.1,-0.1,-0.085,,-13.6,-1,-14.6,-0.1
2015,Paul Pierce,SF,37,WAS,10,298,16.3,0.677,0.636,0.202,0,14.8,7.6,5,1,1.9,8.5,17.5,,0.8,0.4,1.2,0.19,,4,0.1,4.1,0.5
2015,Mason Plumlee,C,24,BRK,6,49,10.5,0.554,0,1.833,4.4,13.3,8.8,6.2,4.2,3.6,21.7,12.9,,0,0.1,0.1,0.072,,-4.3,6.1,1.8,0
2015,Miles Plumlee,C,26,MIL,1,16,-0.3,0.169,0,0.25,18.3,21.7,19.9,10,0,5.6,10.1,27.8,,-0.1,0,-0.1,-0.311,,-13.5,0.2,-13.3,0
2015,Quincy Pondexter,SF,26,NOP,4,124,11.7,0.467,0.357,0.25,2.7,14.9,9,14,2.9,0,3.1,11.8,,0.1,0,0.2,0.061,,-2.3,4.8,2.5,0.1
2015,Otto Porter,SF,21,WAS,10,331,14.1,0.514,0.364,0.239,8.1,17.8,13.1,8.4,1.8,0.5,5.8,13.8,,0.5,0.5,1,0.144,,1.6,2,3.6,0.5
2015,Dwight Powell,PF,23,DAL,2,3,-2.7,0,0,0,0,35.6,17.1,38.5,0,0,0,13.6,,0,0,0,-0.158,,-11.7,2.7,-9,0
2015,Phil Pressey,PG,23,BOS,2,5,-11.5,0,0.333,0,21.3,0,10.9,0,0,19.4,0,26.8,,-0.1,0,-0.1,-0.538,,-18.5,4.3,-14.2,0
2015,Pablo Prigioni,PG,37,HOU,17,293,6.8,0.451,0.719,0.07,2.2,4.5,3.4,18.7,2.4,0,17,10.1,,0.1,0.1,0.2,0.025,,-2.5,0.8,-1.6,0
2015,Zach Randolph,PF,33,MEM,11,382,13.3,0.471,0.03,0.196,9,18,13.4,10.8,0.8,0,11.2,24.6,,0,0.3,0.3,0.036,,-1.9,0.7,-1.2,0.1
2015,J.J. Redick,SG,30,LAC,14,540,10.2,0.59,0.547,0.217,0,5.8,2.9,6.5,0.9,0.8,12.8,16.3,,0.5,0.1,0.5,0.047,,0,-0.1,-0.1,0.3
2015,Austin Rivers,PG,22,LAC,14,250,12.9,0.516,0.333,0.181,2.6,7.5,5,10.1,1.9,1.4,9.6,21.8,,0.1,0.1,0.2,0.045,,-1.4,-0.2,-1.7,0
2015,Rajon Rondo,PG,28,DAL,2,37,11.6,0.475,0.1,0,2.7,2.9,2.8,26,0,0,9.1,24.3,,0,0,0,0.01,,-2.6,-3.4,-6,0
2015,Derrick Rose,PG,26,CHI,12,454,16.8,0.484,0.281,0.166,3.2,10.7,7,33.5,1.6,1.1,13.1,29.1,,0.3,0.6,0.8,0.088,,2.5,-0.5,2,0.4
2015,Terrence Ross,SF,23,TOR,4,107,7.7,0.483,0.621,0,0,6.8,3.2,5.8,1.4,3.2,6.5,13,,0,0,0,-0.017,,-4.2,1.8,-2.4,0
2015,Brandon Rush,SG,29,GSW,3,7,-4.5,0.25,0.333,0,15.8,30.8,23.4,0,0,0,0,38.4,,0,0,0,-0.223,,-15,-13.7,-28.7,0
2015,Dennis Schroder,PG,21,ATL,16,290,13.4,0.458,0.234,0.193,1.8,8.9,5.4,37.8,1.6,0,14.6,28.9,,-0.2,0.2,0.1,0.009,,-1.3,-2.8,-4.1,-0.2
2015,Mike Scott,PF,26,ATL,11,172,9.6,0.44,0.473,0.073,10,18.7,14.3,4.6,1.5,0,11,16.9,,-0.1,0.2,0.1,0.037,,-3.1,-1.6,-4.7,-0.1
2015,Kevin Seraphin,C,25,WAS,6,72,12.2,0.49,0,0.194,4.7,23.4,14.3,5,1.4,1.1,10.6,23.2,,0,0.1,0.1,0.059,,-4.8,-0.6,-5.4,-0.1
2015,Ramon Sessions,PG,28,WAS,10,218,9.6,0.479,0.357,0.271,1,10.6,6,16.2,0.9,0.4,11.3,18,,0.1,0.2,0.3,0.063,,-1.3,-0.6,-1.9,0
2015,Iman Shumpert,SG,24,CLE,20,695,10.6,0.498,0.567,0.244,3.7,11.7,7.8,5.3,1.9,1.9,6.7,12.7,,0.6,0.9,1.5,0.104,,-0.1,2.5,2.4,0.8
2015,Marcus Smart,PG,20,BOS,4,90,12.8,0.548,0.448,0.517,5.9,7.5,6.7,9.8,0.6,1.1,10.1,19.7,,0.1,0,0.1,0.047,,0.3,0.3,0.6,0.1
2015,Greg Smith,PF,24,DAL,1,1,0,,,,0,0,0,0,0,0,,0,,0,0,0,-0.039,,-6.2,2.7,-3.6,0
2015,J.R. Smith,SG,29,CLE,18,560,13.5,0.538,0.689,0.097,1.8,14.7,8.4,7,1.6,1.5,6.5,18.6,,0.8,0.7,1.5,0.128,,1.7,0.5,2.2,0.6
2015,Josh Smith,PF,29,HOU,17,396,16.5,0.505,0.366,0.381,6.9,18.1,12.6,20.6,1.1,3.4,14.4,27.9,,0,0.3,0.3,0.036,,-0.6,2.4,1.8,0.4
2015,Russ Smith,PG,23,MEM,2,3,23.8,,,,0,0,0,89.6,0,0,,0,,0,0,0,0.241,,-9,-22,-31,0
2015,Tony Snell,SF,23,CHI,11,140,6.4,0.47,0.614,0.091,0.8,12.3,6.7,7,0,1.7,9.9,16.5,,0,0.1,0.1,0.032,,-2.6,-1.9,-4.5,-0.1
2015,Marreese Speights,C,27,GSW,10,67,13.2,0.381,0,0.357,13.2,20.9,17.1,10.4,3.1,3.6,7.6,35.2,,-0.1,0.2,0,0.012,,-6.5,0.3,-6.2,-0.1
2015,Tiago Splitter,C,30,SAS,7,123,7,0.371,0,0.792,10.9,16.1,13.4,10.3,1.7,0.6,17.8,14.4,,-0.1,0.1,0,-0.004,,-4.9,3.4,-1.6,0
2015,Greg Stiemsma,C,29,TOR,1,2,101.6,0.868,0,1,0,0,0,0,0,0,0,64.7,,0.1,0,0.1,1.54,,29.9,-15.7,14.2,0
2015,Amar'e Stoudemire,PF,32,DAL,5,75,11.3,0.479,0,0.371,9.3,12.8,11,6,0.6,3.2,14.7,26,,0,0,0,-0.01,,-6,0.5,-5.4,-0.1
2015,Jared Sullinger,PF,22,BOS,4,80,21.7,0.596,0.237,0.184,12,26.7,19.1,2.7,0,3.6,10.9,25.7,,0.2,0,0.2,0.118,,-0.5,-0.7,-1.2,0
2015,Jeff Teague,PG,26,ATL,16,529,17.8,0.507,0.272,0.251,2,8.3,5.2,35.3,2.3,1.1,13.9,26.5,,0.5,0.5,1,0.094,,1.5,-0.9,0.5,0.3
2015,Mirza Teletovic,PF,29,BRK,3,16,-10.5,0,0.8,0,0,27.1,13.5,0,3.2,0,16.7,17.2,,-0.1,0,-0.1,-0.366,,-17.5,-0.8,-18.3,-0.1
2015,Garrett Temple,SG,28,WAS,4,26,1.5,0.368,0.5,1.333,4.3,8.1,6.3,5.3,3.9,0,24,21.3,,-0.1,0,-0.1,-0.095,,-6.4,0.8,-5.6,0
2015,Jason Terry,SG,37,HOU,17,487,10.1,0.553,0.612,0.119,1.3,6.7,4,14.9,1.5,0.3,12.4,13.8,,0.5,0,0.5,0.054,,-0.4,0.6,0.2,0.3
2015,Isaiah Thomas,PG,25,BOS,4,119,17.9,0.514,0.333,0.593,0.9,10.4,5.5,41.1,1.3,0,17.1,30.8,,0.1,0,0.1,0.044,,1.5,-0.5,1,0.1
2015,Klay Thompson,SG,24,GSW,21,761,14.8,0.553,0.437,0.135,1.3,10.2,5.8,12.1,1.1,2,10.4,23.3,,0.9,1,1.9,0.118,,1.9,-0.4,1.5,0.7
2015,Tristan Thompson,PF,23,CLE,20,727,15.4,0.582,0,0.636,13.5,19.1,16.3,2,0.4,2.8,8.3,11.2,,1.7,0.9,2.5,0.167,,-0.2,1.5,1.4,0.6
2015,Hedo Turkoglu,SF,35,LAC,11,55,2.9,0.294,0.765,0,1.9,11.3,6.7,9.8,3.5,1.6,10.5,15,,-0.1,0.1,-0.1,-0.068,,-5.2,2.4,-2.8,0
2015,Evan Turner,SG,26,BOS,4,118,11.2,0.438,0.091,0.205,1.8,25.7,13.4,27.4,1.3,0,15.8,21.6,,-0.1,0.1,-0.1,-0.02,,-4.5,3.3,-1.3,0
2015,Ekpe Udoh,PF,27,LAC,4,12,-0.3,0.333,0,0,0,25.9,13.2,0,0,0,0,10.9,,0,0,0,-0.042,,-10.7,-3.1,-13.8,0
2015,Beno Udrih,PG,32,MEM,10,175,14.8,0.485,0.219,0.164,2.5,10.3,6.3,21.2,1.5,0,4.9,21.5,,0.2,0.1,0.3,0.09,,0.8,-0.1,0.7,0.1
2015,Jonas Valanciunas,C,22,TOR,4,106,17.3,0.542,0,0.211,9.1,31.9,19.8,3.3,1,0.8,8.8,19.3,,0.1,0,0.2,0.079,,-5.1,-0.4,-5.5,-0.1
2015,Greivis Vasquez,PG,28,TOR,4,101,7.9,0.495,0.483,0.103,0,8.4,3.9,18.6,1,0,11.7,15.3,,0,0,0,-0.009,,-3.7,-1.1,-4.7,-0.1
2015,Charlie Villanueva,PF,30,DAL,5,43,24.6,0.6,0.76,0,9.2,22.3,15.5,11.4,1.1,1.9,0,23.8,,0.2,0,0.2,0.259,,7.8,-0.1,7.6,0.1
2015,John Wall,PG,24,WAS,7,273,19.2,0.48,0.155,0.355,2.1,10.8,6.6,49.7,1.9,2.9,17.5,25,,0.4,0.4,0.8,0.138,,1.6,1.2,2.8,0.3
2015,Gerald Wallace,SF,32,BOS,1,4,-6.9,0,0,0,0,28.1,13.7,0,0,0,0,11.2,,0,0,0,-0.263,,-17.3,-1.3,-18.5,0
2015,Martell Webster,SF,28,WAS,1,4,11.1,0.5,0.5,0,0,0,0,0,0,0,0,22.2,,0,0,0,0.032,,-0.9,-6,-6.9,0
2015,Deron Williams,PG,30,BRK,6,192,12.9,0.493,0.377,0.101,1.7,19.2,10.4,28.6,2.1,0,18.2,21,,0,0.2,0.2,0.039,,-1.4,2.2,0.9,0.1
2015,Lou Williams,SG,28,TOR,4,102,11.6,0.433,0.412,0.353,2.1,5.9,3.9,8.3,3,0,4.8,27.3,,-0.1,0,-0.1,-0.044,,-3.4,-1.5,-4.9,-0.1
2015,Thaddeus Young,PF,26,BRK,6,190,10.5,0.442,0.061,0.182,9.7,14.8,12.3,14.3,1.3,0.5,16.4,20.5,,-0.2,0.1,0,-0.012,,-3.9,2,-1.9,0
2015,Tyler Zeller,C,25,BOS,4,90,12.5,0.545,0,0.172,2.4,20,10.9,4,1.1,1.1,11.4,17.5,,0,0,0.1,0.033,,-4.9,1.7,-3.2,0
2016,Steven Adams,C,22,OKC,18,553,16.8,0.636,0.009,0.658,12.7,21.6,17.2,3.5,0.8,2,10.6,12.6,,1.5,0.6,2.1,0.179,,1,2,3,0.7
2016,Cole Aldrich,C,27,LAC,6,77,21.4,0.652,0,0.4,10.4,28.1,19.3,6,4,3.3,10.2,11.4,,0.2,0.2,0.4,0.254,,1,5.4,6.4,0.2
2016,LaMarcus Aldridge,PF,30,SAS,10,337,25,0.579,0.012,0.272,8,19.7,14.2,5.4,0.6,3.3,5.5,27.7,,1,0.5,1.6,0.223,,2.6,-0.9,1.8,0.3
2016,Lavoy Allen,PF,26,IND,6,51,7.1,0.3,0,0,9.7,21,15.7,6.2,1.1,1.6,9.1,10.4,,0,0.1,0,0.031,,-5.4,2.3,-3.1,0
2016,Tony Allen,SG,34,MEM,4,94,6.7,0.387,0.212,0.394,6.4,7.2,6.8,5.7,2.9,1.9,13.4,21.9,,-0.2,0,-0.2,-0.103,,-7.8,3.4,-4.4,-0.1
2016,Al-Farouq Aminu,SF,25,POR,11,372,15.5,0.572,0.547,0.227,6.2,20.4,13.1,8.7,1.1,2.1,13,18.6,,0.5,0.3,0.8,0.1,,0.3,2.3,2.5,0.4
2016,Chris Andersen,C,37,MEM,4,79,14.7,0.483,0,0.667,16.5,31,22.7,6.3,1.4,3.3,24.4,11.9,,0,0,0,0.021,,-6.8,5.8,-1,0
2016,Justin Anderson,SF,22,DAL,5,95,19.2,0.544,0.351,0.378,10.6,14.1,12.3,13.2,2.2,2.8,10.4,23.5,,0.2,0,0.1,0.058,,-1,4.5,3.5,0.1
2016,Kyle Anderson,SF,22,SAS,10,129,7.7,0.41,0.12,0.28,1.9,18.6,10.7,7.3,2.4,1.8,12.5,11.6,,-0.1,0.2,0.1,0.055,,-3,3.1,0.1,0.1
2016,Trevor Ariza,SF,30,HOU,5,181,1.8,0.313,0.549,0.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,,-0.5,0.1,-0.4,-0.116,,-8.3,4,-4.3,-0.1
2016,Jeff Ayres,C,28,LAC,2,2,68.8,1.042,0,1,0,0,0,0,0,0,0,32.1,,0,0,0,0.768,,22,-8.2,13.8,0
2016,Leandro Barbosa,SG,33,GSW,23,254,18.4,0.663,0.318,0.239,4.8,6.7,5.8,9.7,2.1,0.3,10.2,18.7,,0.7,0.2,0.9,0.172,,2.6,-0.5,2.1,0.3
2016,J.J. Barea,PG,31,DAL,4,100,2,0.358,0.235,0.059,0,7.3,3.5,31.9,0,0,24,21.2,,-0.3,-0.2,-0.5,-0.241,,-11.7,-0.6,-12.2,-0.3
2016,Harrison Barnes,SF,23,GSW,24,743,8.6,0.474,0.357,0.16,4,12.2,8.2,5.8,1.1,0.4,7.3,14.5,,0.2,0.6,0.7,0.047,,-2,0.8,-1.2,0.2
2016,Matt Barnes,SF,35,MEM,4,139,7,0.427,0.391,0.217,3.6,23.5,12.1,14.3,1.6,0.6,20.5,21,,-0.3,0,-0.3,-0.107,,-7.4,3.6,-3.8,-0.1
2016,Nicolas Batum,SF,27,CHO,5,144,12.1,0.53,0.489,0.444,1.5,13.6,7.1,12.7,0.7,0,12.9,20.4,,0,0.1,0.1,0.031,,-1.4,-0.9,-2.3,0
2016,Aron Baynes,C,29,DET,4,44,5.9,0.484,0,0.333,8.6,13.4,11.1,6.9,0,0,22.5,15.2,,0,0,-0.1,-0.081,,-7.3,2.5,-4.7,0
2016,Kent Bazemore,SF,26,ATL,10,325,11.9,0.455,0.504,0.182,2.8,18.3,10.9,9.4,2.2,1.7,7.1,19.4,,-0.1,0.5,0.3,0.049,,-1.8,1.3,-0.5,0.1
2016,Michael Beasley,PF,27,HOU,5,80,15.9,0.53,0.13,0.152,5,23.8,13.8,9.1,0.6,0,12.5,28.8,,0,0,0,0.015,,-4.5,-0.9,-5.4,-0.1
2016,Patrick Beverley,PG,27,HOU,5,129,5,0.366,0.378,0.162,3.1,15.6,9,14,0.8,1.3,9.2,13.9,,-0.1,0,-0.1,-0.031,,-6.7,2.5,-4.2,-0.1
2016,Bismack Biyombo,C,23,TOR,20,506,15.9,0.611,0,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,,0.8,0.8,1.5,0.146,,-3.3,3.3,0.1,0.3
2016,Steve Blake,PG,35,DET,4,43,0.3,0.34,0.4,0.4,0,11,5.7,32,0,0,46,12.7,,-0.1,0,-0.1,-0.16,,-10.5,1.1,-9.4,-0.1
2016,Andrew Bogut,C,31,GSW,22,365,18.2,0.607,0.026,0.182,14.1,22.8,18.5,12.2,1.9,7.7,18.6,12.3,,0.7,0.7,1.5,0.194,,0.2,7.3,7.4,0.9
2016,Avery Bradley,SG,25,BOS,1,33,16.1,0.52,0.438,0.188,6,3.4,4.7,6.2,1.5,2.7,5.5,23.9,,0,0,0.1,0.112,,1.4,-1.6,-0.2,0
2016,Corey Brewer,SF,29,HOU,5,77,1.3,0.36,0.37,0.296,3.9,5.8,4.8,17.4,0,1.1,16.4,19.5,,-0.2,0,-0.2,-0.123,,-8.1,-0.6,-8.7,-0.1
2016,Reggie Bullock,SF,24,DET,2,22,31.6,1,0.5,0,0,10.7,5.5,26.1,2.5,0,0,13.7,,0.2,0,0.2,0.329,,9.6,2,11.6,0.1
2016,Kentavious Caldwell-Pope,SG,22,DET,4,161,16.2,0.575,0.54,0.14,1.6,11,6.4,11.1,2.4,0.6,3.6,17.2,,0.3,-0.1,0.2,0.072,,0.8,4,4.8,0.3
2016,Clint Capela,C,21,HOU,5,43,13.4,0.357,0,0.556,18.5,31.3,24.5,7.5,3.4,4,21.1,13.6,,-0.1,0.1,0,0.01,,-7.5,6.9,-0.5,0
2016,DeMarre Carroll,SF,29,TOR,20,596,9.9,0.506,0.497,0.226,4.4,12.4,8.1,4.8,1.6,1,9.3,15,,0.3,0.5,0.8,0.062,,-1,1.3,0.3,0.3
2016,Vince Carter,SG,39,MEM,4,91,19.4,0.616,0.303,0.242,5.5,15,9.5,10.9,1.2,1,7.6,20,,0.3,0,0.3,0.14,,0.7,1.9,2.6,0.1
2016,Ian Clark,SG,24,GSW,16,154,13.9,0.575,0.34,0.189,1.4,10.4,6,16.3,2.6,0,13.6,18.9,,0.2,0.2,0.4,0.109,,-0.4,0.1,-0.3,0.1
2016,Nick Collison,PF,35,OKC,9,79,9.8,0.654,0,0.333,4.3,11.1,7.8,8.5,5.1,0,12.7,4.3,,0.1,0.1,0.2,0.149,,0.1,5.5,5.6,0.2
2016,Pat Connaughton,SG,23,POR,6,8,35.9,0.8,0.6,0,0,13.2,6.4,0,0,0,0,26.7,,0,0,0,0.254,,8.9,-7.5,1.4,0
2016,Allen Crabbe,SG,23,POR,11,302,12.8,0.645,0.479,0.26,1.7,9.4,5.4,7.8,1.2,0.3,6.9,12.4,,0.7,0.1,0.7,0.114,,0.4,1.1,1.5,0.3
2016,Jamal Crawford,SG,35,LAC,6,199,13.3,0.456,0.204,0.243,1,5.4,3.2,11.3,2.6,0,7.3,27.6,,-0.1,0.2,0.1,0.015,,-1.4,-1.5,-3,0
2016,Jae Crowder,SF,25,BOS,6,197,6.7,0.371,0.569,0.153,2.5,19.2,10.3,11,2.2,1.3,8.3,18.3,,-0.4,0.4,0,-0.001,,-3.6,1.8,-1.7,0
2016,Stephen Curry,PG,27,GSW,18,614,22.3,0.603,0.586,0.246,2.5,14.8,8.7,26.8,2.1,0.7,16.7,32.1,,1.3,0.7,1.9,0.152,,6,0.4,6.4,1.3
2016,Troy Daniels,SG,24,CHO,4,18,-11.7,0.125,0.375,0,0,13.6,6.3,0,0,0,0,21.2,,-0.2,0,-0.1,-0.395,,-16.2,-5.3,-21.6,-0.1
2016,Ed Davis,PF,26,POR,11,205,14.9,0.559,0.05,0.825,12.7,25.2,18.8,10.3,0.5,2.7,15.5,13.4,,0.4,0.2,0.5,0.127,,-2.2,3.5,1.3,0.2
2016,Matthew Dellavedova,PG,25,CLE,20,241,10.8,0.461,0.419,0.324,2,5.3,3.7,33.6,0.2,0.4,14.2,18.9,,0.4,0.1,0.4,0.083,,-1.3,-3.8,-5.2,-0.2
2016,Luol Deng,PF,30,MIA,14,495,15.5,0.601,0.413,0.275,4.8,14.5,9.9,7.2,1.4,1.4,12.9,17.1,,0.8,0.8,1.6,0.158,,2.8,1.5,4.3,0.8
2016,DeMar DeRozan,SG,26,TOR,20,746,14.2,0.462,0.065,0.309,2,12,6.7,14.7,1.6,0.4,9.1,30.9,,-0.4,0.5,0.1,0.009,,-3,-0.4,-3.4,-0.3
2016,Boris Diaw,PF,33,SAS,9,159,12,0.492,0.13,0.087,1.5,11.6,6.9,19.6,0.7,2,11.2,15.8,,0.1,0.2,0.3,0.083,,-0.4,0.3,-0.1,0.1
2016,Spencer Dinwiddie,PG,22,DET,1,2,65.2,1,0,0,0,0,0,100,0,0,0,25.1,,0,0,0,0.95,,21.4,-13.9,7.5,0
2016,Goran Dragic,PG,29,MIA,14,472,15,0.514,0.223,0.209,2.9,13.8,8.6,20.5,0.7,0.5,12.1,25.8,,0.4,0.6,1,0.099,,1.4,-0.3,1.1,0.4
2016,Andre Drummond,C,22,DET,4,131,17.6,0.486,0.019,0.63,11.6,21.6,16.8,0,0.4,4.5,5.5,28,,0,0,0,-0.012,,-8.8,-1.4,-10.1,-0.3
2016,Tim Duncan,C,39,SAS,10,218,11.6,0.482,0,0.404,5.6,19,12.7,9.1,0.5,4.7,14,15.2,,0,0.4,0.4,0.083,,-2.1,3,1,0.2
2016,Kevin Durant,SF,27,OKC,18,726,20.3,0.542,0.27,0.359,2,17.4,9.8,14.9,1.3,2,12.1,32.1,,1.2,0.8,2,0.13,,0.9,0.9,1.8,0.7
2016,Monta Ellis,SG,30,IND,7,225,13.7,0.504,0.276,0.132,2.2,10.9,6.9,24.7,3.6,0,17.5,20.8,,0,0.4,0.3,0.072,,-0.2,2,1.8,0.2
2016,Festus Ezeli,C,26,GSW,23,203,13.9,0.526,0,0.638,12.4,20,16.3,6.3,0.2,2.8,13.7,22.1,,0.1,0.2,0.3,0.08,,-3.8,-0.3,-4,-0.1
2016,Jordan Farmar,PG,29,MEM,4,113,5.6,0.418,0.387,0.097,0,7.2,3.1,24.5,1.4,0.8,23.6,17.2,,-0.2,0,-0.3,-0.115,,-8,1,-7,-0.1
2016,Raymond Felton,PG,31,DAL,5,172,13.6,0.508,0.203,0.159,1.3,14.9,7.8,24.2,1.8,0,14,23.1,,0,-0.1,-0.1,-0.04,,-4.5,3.2,-1.2,0
2016,Randy Foye,SG,32,OKC,16,190,4.3,0.468,0.634,0.098,1.2,10.4,5.9,9.5,0.5,1.2,20.5,12.3,,-0.1,0.1,0,-0.003,,-3.6,0.6,-3,0
2016,Channing Frye,C,32,CLE,17,237,20.5,0.791,0.667,0.101,2.5,17.7,10.2,3.4,1.3,3.7,6.5,15,,0.9,0.3,1.2,0.247,,4.7,0.8,5.5,0.5
2016,Paul George,SF,25,IND,7,275,27.5,0.632,0.35,0.52,4,17.1,11.1,22.5,2.8,1.5,13.2,30.5,,1.1,0.5,1.6,0.284,,8,2.2,10.2,0.9
2016,Manu Ginobili,SG,38,SAS,10,192,16,0.586,0.447,0.489,3.8,11.9,8.1,18.5,2.2,1.2,10.9,15.6,,0.5,0.3,0.8,0.191,,4.2,1.2,5.4,0.4
2016,Andrew Goudelock,PG,27,HOU,2,11,0.2,0.5,0.167,0,0,20.4,9.6,0,0,0,33.3,33.7,,-0.1,0,-0.1,-0.36,,-18,-5,-23,-0.1
2016,Danny Green,SG,28,SAS,10,267,15.3,0.648,0.738,0.046,0,12.6,6.7,3.8,4.1,2.4,8.4,12.4,,0.4,0.6,0.9,0.17,,4.3,3.6,8,0.7
2016,Draymond Green,PF,25,GSW,23,879,18.6,0.549,0.377,0.388,4.8,23.1,14,23.4,2.1,3.8,14.8,18.9,,1.6,1.5,3.1,0.171,,1.7,5.3,7.1,2
2016,Gerald Green,SG,30,MIA,12,110,6.7,0.391,0.286,0.102,2.3,15.3,9.1,1.5,1.9,0.7,3.8,23,,-0.2,0.2,0,-0.007,,-5.3,-2.4,-7.7,-0.2
2016,JaMychal Green,PF,25,MEM,4,72,16.4,0.548,0.045,0.273,7,18.9,12,8.3,2.2,6.1,14,18.3,,0,0,0.1,0.056,,-4.8,6.6,1.7,0.1
2016,Jeff Green,SF,29,LAC,6,159,13.2,0.535,0.217,0.543,1.9,9.9,5.9,3.9,1.9,1.1,5,16.8,,0.2,0.2,0.4,0.106,,-0.3,0.4,0,0.1
2016,Blake Griffin,PF,26,LAC,4,127,16.5,0.469,0.038,0.472,5.5,21.7,13.6,20.4,1.2,1.3,12.3,25.6,,0,0.2,0.2,0.074,,-1.4,1.5,0.1,0.1
2016,Jorge Gutierrez,PG,27,CHO,3,12,-7,0,0,0,0,20.4,9.5,25.1,0,0,25,15.9,,-0.1,0,-0.1,-0.357,,-16.3,0.3,-16,0
2016,P.J. Hairston,SF,23,MEM,2,22,0.3,0.363,0.5,0.333,0,0,0,0,2.4,0,12.7,16.5,,-0.1,0,-0.1,-0.165,,-9.2,1,-8.2,0
2016,Tyler Hansbrough,PF,30,CHO,2,6,0,,,,0,0,0,0,0,0,,0,,0,0,0,-0.011,,-7.3,1.9,-5.5,0
2016,Tim Hardaway,SG,23,ATL,9,87,3.1,0.349,0.538,0.231,0,10.6,5.6,11.9,0,1,9.5,16.3,,-0.2,0,-0.1,-0.078,,-6.2,-2.1,-8.3,-0.1
2016,James Harden,SG,26,HOU,5,193,21.8,0.555,0.42,0.45,3.6,11,7.1,41.4,3,0.4,17.8,31.1,,0.3,0.1,0.4,0.106,,5.1,2,7,0.4
2016,Maurice Harkless,SF,22,POR,11,272,12.8,0.5,0.4,0.227,8.1,13.2,10.6,4.3,1.8,0.9,8.3,20.7,,0.1,0.2,0.3,0.055,,-1.5,0.3,-1.2,0.1
2016,Montrezl Harrell,PF,22,HOU,2,12,-1,0.387,0.333,0.667,0,18.7,8.8,0,0,0,20.5,16.7,,0,0,0,-0.157,,-13.5,-2.5,-16,0
2016,Devin Harris,PG,32,DAL,5,121,10.4,0.567,0.433,0.333,0.9,13.1,6.8,10.8,1.3,0,8,14.3,,0.1,-0.1,0,0.007,,-4.1,2.9,-1.1,0
2016,Tobias Harris,PF,23,DET,4,156,16.5,0.561,0.261,0.283,4.9,24.2,14.8,12.5,1.1,1.9,10.4,18.6,,0.3,0,0.2,0.071,,-2.1,5.3,3.2,0.2
2016,Aaron Harrison,SG,21,CHO,2,7,-0.6,,,,0,17.5,8.2,0,0,0,,0,,0,0,0,0.018,,-9.2,1.1,-8.1,0
2016,Udonis Haslem,PF,35,MIA,9,85,11.4,0.581,0,0.467,16.1,26.5,21.5,7.2,0,0.9,27.9,14.1,,0.1,0.1,0.2,0.112,,-1.6,0.5,-1.1,0
2016,Spencer Hawes,PF,27,CHO,5,53,14.9,0.575,0.308,0.462,6.1,30.1,17.3,10.3,1,3,20.4,17.6,,0,0.1,0.1,0.084,,-3.9,2.5,-1.3,0
2016,Gerald Henderson,SG,28,POR,11,234,9.3,0.435,0.232,0.146,2.6,13.1,7.7,11.4,1.3,1,5.4,16.8,,0,0.1,0.1,0.023,,-4.1,1.4,-2.6,0
2016,George Hill,PG,29,IND,7,235,17,0.712,0.474,0.386,3.2,5.9,4.6,11.6,1.4,0.4,10.7,15.3,,0.8,0.2,0.9,0.191,,4.9,-0.2,4.7,0.4
2016,Jordan Hill,C,28,IND,5,15,4.5,0,0,0,16.5,28.5,22.9,19.4,0,0,0,9.6,,0,0,0,-0.013,,-6,2.3,-3.7,0
2016,Solomon Hill,SF,24,IND,7,198,11.5,0.71,0.613,0.516,3.1,12.4,8.1,6.6,0.5,0,7.3,10,,0.5,0.2,0.7,0.17,,2.5,0.1,2.6,0.2
2016,Kirk Hinrich,PG,35,ATL,6,27,5.1,0.357,0.429,0,0,15.2,8,16.3,0,0,0,11.6,,0,0,0,0.012,,-4.7,-1.6,-6.3,0
2016,John Holland,SF,27,BOS,1,1,-39.1,0,1,0,0,0,0,0,0,0,0,43.1,,0,0,0,-1.042,,-21.9,-13.2,-35.1,0
2016,Al Horford,C,29,ATL,10,327,17.5,0.545,0.241,0.138,4.5,16.3,10.7,15.6,1.8,6.6,12.1,19.2,,0.3,0.5,0.9,0.127,,-0.2,4.5,4.4,0.5
2016,Dwight Howard,C,30,HOU,5,180,15.7,0.51,0.021,0.792,14.4,27.4,20.5,8.2,1.1,3.4,15.6,17.5,,0,0.1,0.2,0.046,,-4.2,4.4,0.2,0.1
2016,Josh Huestis,PF,24,OKC,2,10,10.6,0.5,0.667,0,11.4,21.9,16.7,0,0,0,0,13,,0,0,0,0.119,,-1.8,-5.2,-7,0
